views,likes,dislikes,comments,engagement_rate,sentiment_score,like_to_view_ratio,comment_to_view_ratio,like_to_comment_ratio,like_to_dislike_ratio,log_views,log_likes,log_comments,engagement_intensity,views_outlier,likes_outlier,comments_outlier,engagement_label
219030,14303,398,1099,0.0703191343651554,0.7429211803754354,0.0653012587259337,0.0050175545927288,13.002727272727272,35.937185929648244,12.296968551292442,9.568294497413296,7.003065458786462,0.07031881331866266,False,False,False,0
493662,7693,181,388,0.0163694997792011,0.6073441537982289,0.0155835053467648,0.0007859612731762,19.776349614395887,42.50276243093923,13.109608377140333,8.94819608331224,5.963579343618446,0.016369466619941132,False,False,False,0
1017803,25122,628,1504,0.0261602687356983,-0.6268598822279283,0.0246825518469174,0.0014776911861222,16.69235880398671,40.003184713375795,13.833157923174342,10.13153904020292,7.316548177182976,0.02616024303303976,False,False,False,0
139955,4417,217,457,0.0348254796184487,0.7851179969799555,0.0315599188316328,0.0032653119551859,9.64410480349345,20.35483870967742,11.84908336647905,8.393442383980062,6.126869184114185,0.03482523078681871,False,False,False,0
362009,5505,2356,1264,0.0186984301495266,0.0786844838313014,0.0152067622441369,0.0034916162536946,4.351778656126482,2.3365874363327674,12.799427114735757,8.613593685702552,7.142827401161621,0.018698378497831552,False,False,False,0
294387,15247,385,976,0.0551077323387241,0.6148803103281251,0.0517921926165468,0.0033153525279563,15.605936540429887,39.602597402597404,12.592653904136546,9.632203625893982,6.884486652042782,0.055107545144503174,False,False,False,0
844653,11616,313,1518,0.0155495807153943,0.7921825998469865,0.0137523767128315,0.0017971855931541,7.647136273864384,37.11182108626198,13.646682355029,9.360224821513475,7.325807502595773,0.015549562305985646,False,False,False,0
1315873,9312,584,769,0.0076610736750431,-0.3639930500562722,0.007076665395015,0.000584402457986,12.093506493506494,15.945205479452055,14.090011641602734,9.139166552521658,6.646390514847729,0.007661067853001123,False,False,False,0
188003,9091,135,2814,0.0633234576043999,-0.7798961509446465,0.0483553541414012,0.0149677666432629,3.229484902309059,67.34074074074074,12.144218518181487,9.115150184972434,7.942717540573791,0.06332312078466415,False,False,False,0
1624771,84426,1130,5981,0.0556429182943319,-0.5441296749161166,0.051961752171997,0.0036811318757339,14.11334002006018,74.71327433628319,14.300878056209623,11.343642534638557,8.696510239189893,0.055642884047731,False,False,False,0
125970,935,507,262,0.0095022624434389,-0.1457844227474873,0.0074223432377293,0.0020798437735669,3.555133079847909,1.844181459566075,11.743807000712872,6.841615476477592,5.572154032177765,0.009502187011296251,False,False,False,0
205869,11198,120,446,0.0565602397641218,0.6360295318449862,0.0543935493272453,0.0021664156992276,25.05145413870246,93.31666666666666,12.235000180603354,9.323579767582693,6.102558594613569,0.056559965026473015,False,False,False,0
98422,2926,106,798,0.0378370689479994,0.7214611665126869,0.0297288235473415,0.0081078609674567,3.662077596996245,27.60377358490566,11.497029795564844,7.9817332866918855,6.683360945766275,0.03783668451479837,False,False,False,0
426078,19323,245,945,0.047568755016687,-0.9860957389376186,0.0453507448149286,0.0022178985587179,20.42600422832981,78.86938775510204,12.96238005406791,9.869103125674297,6.852242569051878,0.04756864337364667,False,False,False,0
